TYPE_PANIER,DATE_PANIER,LEAD_ID,VEHICULE_ID,AGENCE_LIVRAISON_COM,PRIX_VENTE_TTC_COM,TYPE_LIVRAISON_COM
Commande,2024-05-18 00:00:00.000,1772641976325,100349833793,Annecy,11499,A Domicile
Reprise,2024-03-09 18:03:09.000,1751608090782,,,,
Commande,2024-01-23 00:00:00.000,1745499435174,97333790059,Melun,21999,En Agence
Commande,2024-03-23 00:00:00.000,1755289783346,99279855785,Metz,23999,En Agence
Commande,2024-01-04 00:00:00.000,1733230502212,95111461544,Metz,15499,En Agence
Commande,2024-03-30 00:00:00.000,1760659926894,99727161919,Lille,27999,En Agence
Reprise,2024-05-02 17:05:09.000,1767376434736,,,,
Commande,2024-04-19 00:00:00.000,1765561028836,99823489579,Saint-Germain-en-Laye,14999,En Agence
Commande,2024-02-09 00:00:00.000,1721756025451,93498590724,Nantes,26999,En Agence
Commande,2024-02-01 00:00:00.000,1496346584117,97782454660,Grenoble,16747,En Agence
Commande,2024-02-08 00:00:00.000,1743090132201,98127999266,Les Ulis,25399,A Domicile
Commande,2024-01-08 00:00:00.000,1741629903673,97333049077,Avignon,21999,En Agence
Reprise,2024-04-09 11:04:45.000,1533443477456,,,,
Reprise,2024-03-13 17:03:33.000,1754207579135,,,,
Commande,2024-02-09 00:00:00.000,47260943433,98268785846,Annecy,30499,A Domicile
Reprise,2024-03-26 20:03:55.000,1729281562140,,,,
Commande,2024-03-17 00:00:00.000,1744892323922,98610378548,Melun,24299,En Agence
Commande,2024-03-19 00:00:00.000,1756144382586,99228728027,Toulouse,26299,En Agence
Commande,2024-01-06 00:00:00.000,1738206690330,96542544780,Les Ulis,23999,En Agence
Commande,2024-01-31 00:00:00.000,1677974856987,97497670578,Lyon,31499,A Domicile
Reprise,2024-01-25 16:01:17.000,1694986815731,,,,
Reprise,2024-05-18 11:05:16.000,74123640382,,,,
Commande,2024-05-15 00:00:00.000,1771777620822,100166317251,Toulouse,16899,En Agence
Commande,2024-02-14 00:00:00.000,1748557220894,97959178867,Les Ulis,16299,A Domicile
Commande,2024-05-30 00:00:00.000,1774669426574,100277094060,Clermont-Ferrand,10999,A Domicile
Reprise,2024-04-19 18:04:55.000,1487669561400,,,,
Reprise,2024-04-29 18:04:14.000,1746054430692,,,,
Reprise,2024-04-20 16:04:13.000,1764002373199,,,,
Reprise,2024-01-23 11:01:28.000,1739508225213,,,,
Reprise,2024-01-24 17:01:25.000,1740981914914,,,,
Reprise,2024-05-20 15:05:56.000,1770317762785,,,,
Reprise,2024-02-03 17:02:30.000,1743905088904,,,,
Commande,2024-02-19 00:00:00.000,1714507863024,98739062422,Caen,18999,A Domicile
Commande,2024-01-24 00:00:00.000,1741116032656,97301310348,Aix-en-Provence,15699,En Agence
Reprise,2024-04-23 10:04:45.000,1764618252738,,,,
Commande,2024-05-08 00:00:00.000,1765580294368,100661787215,Grenoble,16499,En Agence
Reprise,2024-02-06 17:02:26.000,1745373715228,,,,
Commande,2024-04-19 00:00:00.000,1742302097844,100108273661,Montpellier,21499,A Domicile
Commande,2024-02-19 00:00:00.000,1746618194497,96273938805,Brest,15999,En Agence
Commande,2024-03-30 00:00:00.000,1758272976878,69091014135,Strasbourg,10999,En Agence
Commande,2024-02-19 00:00:00.000,1751256741817,94528185213,Poitiers,21999,En Agence
Commande,2024-05-31 00:00:00.000,1516623927038,101063893447,Avignon,19999,En Agence
Commande,2024-04-08 00:00:00.000,1752100473321,98736962973,Bordeaux,20499,En Agence
Reprise,2024-02-21 10:02:11.000,1748154373680,,,,
Reprise,2024-05-30 15:05:28.000,1625148891740,,,,
Commande,2024-03-08 00:00:00.000,1750252834704,96653692080,Bordeaux,10999,A Domicile
Commande,2024-02-01 00:00:00.000,1740832607041,97572015772,Dijon,22499,En Agence
Commande,2024-04-24 00:00:00.000,1767312339793,99900551707,Rouen,19999,En Agence
Commande,2024-03-18 00:00:00.000,1757568673487,99352225027,Poitiers,20399,En Agence
Commande,2024-04-13 00:00:00.000,1762279466552,94380729795,Toulon,23499,En Agence
Commande,2024-01-12 00:00:00.000,1740395304164,96869070848,Saint-Germain-en-Laye,27499,En Agence
Commande,2024-05-17 00:00:00.000,1767779034956,100657711814,Melun,23499,En Agence
Commande,2024-05-11 00:00:00.000,1770303931121,100512602839,Melun,23999,A Domicile
Commande,2024-04-29 00:00:00.000,1768420848865,100459499129,Les Ulis,27499,En Agence
Commande,2024-05-29 00:00:00.000,1771880246829,99982800709,Les Ulis,13999,A Domicile
Commande,2024-05-27 00:00:00.000,1772034618079,100441839058,Tours,16699,En Agence
Commande,2024-03-07 00:00:00.000,1755238532091,98631373038,Les Ulis,32499,En Agence
Commande,2024-01-11 00:00:00.000,1729205734982,91541286771,Toulon,15999,En Agence
Commande,2024-02-16 00:00:00.000,1747449823295,98480953692,Cannes,33399,A Domicile
Reprise,2024-02-08 13:02:11.000,1746727365845,,,,
Commande,2024-01-12 00:00:00.000,1738567178073,95370311256,Strasbourg,14699,En Agence
Commande,2024-01-02 00:00:00.000,1675474166234,96952925311,Melun,22899,En Agence
Commande,2024-04-05 00:00:00.000,1762305030431,100000460780,Brest,10999,En Agence
Commande,2024-01-03 00:00:00.000,1740409506319,95048231080,Cannes,15199,En Agence
Reprise,2024-01-17 10:01:08.000,1741532711534,,,,
Reprise,2024-04-18 16:04:11.000,1758016967597,,,,
Reprise,2024-02-13 14:02:00.000,1748982668059,,,,
Commande,2024-02-22 00:00:00.000,1533441501504,98223462447,Reims,25999,En Agence
Commande,2024-02-26 00:00:00.000,1750168980241,97234868962,Annecy,25499,A Domicile
Commande,2024-04-17 00:00:00.000,792149647531,99712342279,Caen,10699,En Agence
Commande,2024-01-15 00:00:00.000,1743008500684,97244131237,Nantes,18499,En Agence
Commande,2024-03-22 00:00:00.000,1759099789293,99303320215,Clermont-Ferrand,23999,A Domicile
Commande,2024-05-18 00:00:00.000,1770880909105,100405777934,Cergy-Pontoise,14999,En Agence
Commande,2024-02-07 00:00:00.000,1749016259243,97315018515,Strasbourg,11999,A Domicile
Reprise,2024-05-23 11:05:26.000,1771981267375,,,,
Commande,2024-04-24 00:00:00.000,181980239320,99650964270,Lille,33499,En Agence
Commande,2024-01-08 00:00:00.000,1728611837909,96674810067,Bordeaux,23999,En Agence
Commande,2024-02-05 00:00:00.000,1746982387150,96553906504,Grenoble,32999,En Agence
Commande,2024-02-26 00:00:00.000,1750111677633,96209967359,Les Ulis,29999,En Agence
Commande,2024-04-25 00:00:00.000,1090307960643,99786934467,Donzère,15499,En Agence
Reprise,2024-03-19 16:03:35.000,1749660913583,,,,
Reprise,2024-05-04 16:05:21.000,1675357091078,,,,
Commande,2024-03-22 00:00:00.000,917693116318,98671262569,Bordeaux,28999,En Agence
Commande,2024-01-05 00:00:00.000,167477122131,97055798312,Nantes,26499,En Agence
Commande,2024-05-09 00:00:00.000,1770261818644,99201188196,Montpellier,12399,En Agence
Commande,2024-04-02 00:00:00.000,925525049064,99681715023,Les Ulis,23999,En Agence
Commande,2024-04-09 00:00:00.000,1762077178466,99524379845,Dijon,9799,En Agence
Commande,2024-04-22 00:00:00.000,1766274100514,98592347986,Avignon,33999,En Agence
Reprise,2024-04-05 18:04:04.000,1760569033102,,,,
Commande,2024-02-28 00:00:00.000,1752436261664,97795421845,Saint-Germain-en-Laye,21499,En Agence
Commande,2024-05-21 00:00:00.000,1772749542212,100872967085,Les Ulis,21999,En Agence
Reprise,2024-04-12 16:04:01.000,1758649519231,,,,
Commande,2024-01-03 00:00:00.000,1685571774942,96579840874,Montpellier,12499,A Domicile
Commande,2024-03-28 00:00:00.000,1677287843176,98442052137,Cannes,15299,En Agence
Reprise,2024-01-17 12:01:37.000,1740492002315,,,,
Commande,2024-01-04 00:00:00.000,1741329929460,91277003191,Aix-en-Provence,23599,A Domicile
Commande,2024-04-02 00:00:00.000,1756405208250,99939576759,Paris - Arcueil,33399,En Agence
Reprise,2024-04-24 15:04:43.000,1764848945134,,,,
Commande,2024-01-02 00:00:00.000,1652849145343,96397559302,Avignon,19899,En Agence
Commande,2024-05-21 00:00:00.000,1772397452265,100045290191,Bordeaux,36999,En Agence
Commande,2024-03-15 00:00:00.000,1755775867538,99258984792,Paris - Arcueil,12899,En Agence
Commande,2024-01-22 00:00:00.000,21502309664,97454446628,Toulon,24386,En Agence
Commande,2024-05-21 00:00:00.000,1500866574317,100204354327,Melun,23499,A Domicile
Commande,2024-01-02 00:00:00.000,1672198161315,97837287328,Grenoble,24399,En Agence
Commande,2024-05-16 00:00:00.000,1730949018634,99914506868,Annecy,27999,A Domicile
Commande,2024-03-15 00:00:00.000,1757240912449,99221935692,Toulon,21999,En Agence
Commande,2024-03-11 00:00:00.000,1668773713002,98784015330,Metz,30999,A Domicile
Commande,2024-05-31 00:00:00.000,1758538124937,100739219834,Bordeaux,25999,En Agence
Reprise,2024-04-27 11:04:09.000,946157816351,,,,
Commande,2024-02-07 00:00:00.000,1571082275631,98347947423,Saint-Germain-en-Laye,22299,En Agence
Reprise,2024-02-16 13:02:42.000,1749887901069,,,,
Reprise,2024-05-17 18:05:21.000,1770080772042,,,,
Commande,2024-04-04 00:00:00.000,1761342618310,97984372255,Les Ulis,13299,En Agence
Reprise,2024-05-15 15:05:08.000,1769177391487,,,,
Commande,2024-02-14 00:00:00.000,1748083115911,97956585430,Reims,27499,A Domicile
Commande,2024-02-22 00:00:00.000,1745091771577,97812958419,Lyon,29999,En Agence
Commande,2024-01-24 00:00:00.000,1744490094193,96720627454,Grenoble,18199,En Agence
Commande,2024-05-23 00:00:00.000,1768895818327,100906311275,Les Ulis,25499,En Agence
Reprise,2024-04-19 19:04:25.000,1743856925074,,,,
Commande,2024-05-27 00:00:00.000,1774283374952,100737120385,Aix-en-Provence,22499,En Agence
Commande,2024-01-29 00:00:00.000,1746774294705,96183539001,Rouen,30699,A Domicile
Commande,2024-01-24 00:00:00.000,1745509561928,97523604948,Aix-en-Provence,14899,En Agence
Reprise,2024-05-17 17:05:29.000,1767996142682,,,,
Commande,2024-03-09 00:00:00.000,1736962581552,97434193120,Avignon,14599,En Agence
Reprise,2024-05-13 17:05:46.000,1627630316961,,,,
Reprise,2024-03-29 15:03:20.000,1755867625809,,,,
Commande,2024-02-29 00:00:00.000,1752938153472,98430196425,Les Ulis,26999,En Agence
Commande,2024-04-16 00:00:00.000,1762520409199,99785946491,Strasbourg,14999,A Domicile
Commande,2024-02-05 00:00:00.000,1748112014209,97719347693,Rennes,14999,En Agence
Commande,2024-04-17 00:00:00.000,1764589971925,99312458993,Paris - Arcueil,21299,En Agence
Commande,2024-01-22 00:00:00.000,1630234992188,96951196353,Toulouse,21499,En Agence
Reprise,2024-02-16 17:02:04.000,265788637939,,,,
Commande,2024-03-12 00:00:00.000,1477319648321,98615318428,Lyon,28499,En Agence
Commande,2024-01-15 00:00:00.000,544222504199,97688967431,Melun,58999,En Agence
Commande,2024-01-09 00:00:00.000,1742066218574,96248745417,Melun,13599,A Domicile
Commande,2024-02-15 00:00:00.000,1750565529108,95217668964,Reims,24419,En Agence
Reprise,2024-01-27 17:01:21.000,930538780270,,,,
Reprise,2024-03-23 18:03:43.000,1758491937059,,,,
Reprise,2024-03-19 17:03:26.000,1577449533957,,,,
Commande,2024-03-23 00:00:00.000,1757971520701,98704112771,Metz,24880,En Agence
Commande,2024-05-22 00:00:00.000,1078982421264,101032648706,Lyon,37099,A Domicile
Commande,2024-01-18 00:00:00.000,1744623964941,97496559105,Toulouse,13299,En Agence
Commande,2024-04-05 00:00:00.000,1759716903802,99663684461,Aix-en-Provence,16999,En Agence
Reprise,2024-03-13 13:03:57.000,1748368887969,,,,
Commande,2024-02-06 00:00:00.000,1744847124020,98343131040,Grenoble,40099,En Agence
Commande,2024-03-30 00:00:00.000,1760676969480,97251911548,Melun,35499,En Agence
Commande,2024-03-07 00:00:00.000,1755155542107,98402286103,Melun,20999,A Domicile
Commande,2024-04-04 00:00:00.000,1762239083033,98047479222,Melun,9799,En Agence
Commande,2024-03-02 00:00:00.000,1709234294130,99116592751,Bordeaux,26399,En Agence
Reprise,2024-02-09 14:02:09.000,1744990380540,,,,
Commande,2024-05-13 00:00:00.000,1768702545522,100875437025,Melun,31999,En Agence
Reprise,2024-05-17 14:05:32.000,1769691632995,,,,
Commande,2024-05-13 00:00:00.000,1770250209926,100358972571,Bordeaux,13499,En Agence
Commande,2024-04-22 00:00:00.000,1765827288368,100448631393,Rennes,22399,En Agence
Commande,2024-03-17 00:00:00.000,1757093580528,99155247312,Nantes,10799,En Agence
Reprise,2024-03-20 12:03:25.000,1708639162087,,,,
Reprise,2024-03-18 18:03:48.000,1569876203929,,,,
Reprise,2024-03-15 17:03:10.000,1754675509268,,,,
Commande,2024-05-28 00:00:00.000,1773663420012,100407877383,Lyon,16379,En Agence
Commande,2024-04-17 00:00:00.000,1595116026801,98682500796,Lille,28999,En Agence
Reprise,2024-02-19 16:02:17.000,400136331353,,,,
Commande,2024-02-17 00:00:00.000,1750505262572,98316208694,Saint-Germain-en-Laye,18747,En Agence
Commande,2024-04-11 00:00:00.000,1758234322317,99813115831,Aix-en-Provence,22599,En Agence
Commande,2024-02-09 00:00:00.000,1554692000785,96425963612,Grenoble,14499,En Agence
Commande,2024-04-09 00:00:00.000,1763536542515,98787967234,Toulouse,26999,En Agence
Reprise,2024-03-22 13:03:50.000,979098665149,,,,
Commande,2024-01-26 00:00:00.000,1643749268898,96471904496,Saint-Germain-en-Laye,32799,A Domicile
Reprise,2024-03-01 00:03:27.000,1726406428483,,,,
Reprise,2024-04-04 17:04:27.000,1760121603471,,,,
Commande,2024-02-20 00:00:00.000,1750774362535,96300737654,Montpellier,36751,En Agence
Reprise,2024-02-09 16:02:46.000,1748319365672,,,,
Commande,2024-02-08 00:00:00.000,1507958266045,96668882211,Montpellier,26899,En Agence
Commande,2024-05-06 00:00:00.000,1646614769789,100616957804,Grenoble,33999,En Agence
Commande,2024-02-07 00:00:00.000,1728824129252,98119971961,Montpellier,18399,En Agence
Commande,2024-01-16 00:00:00.000,1744405869239,96192924773,Lille,38999,A Domicile
Reprise,2024-01-11 12:01:39.000,124232301138,,,,
Reprise,2024-02-20 16:02:32.000,1748286391973,,,,
Commande,2024-05-17 00:00:00.000,1772072284664,99510301187,Strasbourg,19599,A Domicile
Commande,2024-05-30 00:00:00.000,966525435579,100797633915,Les Ulis,16799,En Agence
Commande,2024-03-21 00:00:00.000,1745825467254,98930729766,Cannes,10999,En Agence
Reprise,2024-04-08 14:04:35.000,1758310396469,,,,
Commande,2024-05-27 00:00:00.000,1774746735696,98512815918,Saint-Germain-en-Laye,28499,En Agence
Commande,2024-01-24 00:00:00.000,1745787306681,96081159988,Lyon,14999,En Agence
Commande,2024-02-23 00:00:00.000,1045226492266,98853420644,Poitiers,24899,En Agence
Commande,2024-05-02 00:00:00.000,1768886803046,100249060241,Annecy,29679,En Agence
Reprise,2024-04-25 19:04:30.000,564343746912,,,,
Commande,2024-04-16 00:00:00.000,1737820515211,99750132361,Clermont-Ferrand,12499,En Agence
Commande,2024-05-13 00:00:00.000,1771334884077,100980903463,Strasbourg,25299,En Agence
Reprise,2024-03-12 11:03:28.000,1753579967381,,,,
Commande,2024-02-23 00:00:00.000,1751049390354,98911093743,Melun,26499,En Agence
Reprise,2024-01-26 18:01:23.000,430446694051,,,,
Commande,2024-02-05 00:00:00.000,1747743005173,97193867958,Cergy-Pontoise,10299,A Domicile
Commande,2024-03-29 00:00:00.000,1748115101634,98904548402,Poitiers,26199,En Agence
Commande,2024-01-20 00:00:00.000,1743008994672,97424436857,Metz,24999,En Agence
Reprise,2024-02-17 12:02:01.000,1723861896295,,,,
Commande,2024-04-19 00:00:00.000,1765223388038,99905738581,Nantes,22799,En Agence
Commande,2024-03-11 00:00:00.000,1756574028649,97846549603,Toulouse,13799,A Domicile
Reprise,2024-02-12 12:02:42.000,1694657325735,,,,
Commande,2024-03-18 00:00:00.000,1757894211579,98622481254,Saint-Germain-en-Laye,12299,En Agence
Commande,2024-03-25 00:00:00.000,1562736595365,98271873271,Reims,31899,A Domicile
Commande,2024-03-07 00:00:00.000,1754068398016,97794557366,Clermont-Ferrand,23459,En Agence
Commande,2024-03-02 00:00:00.000,380613061114,98340290609,Brest,10699,En Agence
Commande,2024-05-31 00:00:00.000,1089323072068,99777054707,Les Ulis,24999,En Agence
Reprise,2024-02-16 18:02:53.000,1749328706653,,,,
Commande,2024-04-26 00:00:00.000,1761872667434,96427198582,Lille,20499,En Agence
Commande,2024-04-09 00:00:00.000,1762462859597,98352763806,Strasbourg,20799,En Agence
Commande,2024-05-14 00:00:00.000,1770673928133,99616261613,Paris - Arcueil,22399,En Agence
Commande,2024-03-07 00:00:00.000,1716398231603,98694480005,Donzère,18999,En Agence
Commande,2024-03-25 00:00:00.000,1759058170804,97157189349,Les Ulis,12999,A Domicile
Commande,2024-02-01 00:00:00.000,1747455257163,97655005756,Bordeaux,24999,A Domicile
Commande,2024-02-06 00:00:00.000,1748125475382,96998372207,Nantes,21999,A Domicile
Commande,2024-02-16 00:00:00.000,1750282473984,98080205927,Saint-Germain-en-Laye,14999,En Agence
Commande,2024-04-09 00:00:00.000,1761237151872,99377294918,Caen,15712,En Agence
Commande,2024-02-13 00:00:00.000,1748989089903,98017345954,Nantes,26999,En Agence
Reprise,2024-02-24 12:02:00.000,1710756518152,,,,
Commande,2024-02-29 00:00:00.000,1754091738949,96396077338,Rouen,10399,En Agence
Commande,2024-04-01 00:00:00.000,1761524529391,99612186212,Melun,19299,En Agence
Commande,2024-05-14 00:00:00.000,1771650912900,100788124646,Cergy-Pontoise,9999,A Domicile
Commande,2024-03-12 00:00:00.000,1756140554179,98742396841,Cergy-Pontoise,24699,En Agence
Commande,2024-04-27 00:00:00.000,1768084690031,100268078779,Reims,8599,En Agence
Commande,2024-03-19 00:00:00.000,1534525681667,98956911130,Cergy-Pontoise,44499,En Agence
Reprise,2024-03-23 18:03:44.000,1663982893881,,,,
Commande,2024-03-17 00:00:00.000,762386747034,99430275131,Melun,22937,A Domicile
Commande,2024-03-07 00:00:00.000,1754352564613,98886023852,Metz,18999,En Agence
Reprise,2024-02-26 09:02:35.000,467908150534,,,,
Commande,2024-04-25 00:00:00.000,1757034672459,99703080004,Montpellier,31668,En Agence
Reprise,2024-03-14 18:03:12.000,1755815757069,,,,
Commande,2024-01-25 00:00:00.000,1746405656160,96653074595,Les Ulis,15999,A Domicile
Reprise,2024-02-21 18:02:32.000,1750535272343,,,,
Commande,2024-02-16 00:00:00.000,1750822032377,98238282087,Annecy,19299,A Domicile
Commande,2024-04-26 00:00:00.000,1767380263143,96587127197,Bordeaux,10999,A Domicile
Commande,2024-03-08 00:00:00.000,1745708268601,99026069450,Saint-Germain-en-Laye,14799,En Agence
Commande,2024-03-05 00:00:00.000,1747245435760,98621493278,Caen,33999,En Agence
Reprise,2024-03-20 18:03:26.000,1757093580528,,,,
Commande,2024-01-25 00:00:00.000,1523138146794,97313289557,Lyon,22399,En Agence
Commande,2024-03-06 00:00:00.000,1048031479627,98727330207,Bordeaux,19999,A Domicile
Commande,2024-01-30 00:00:00.000,1732343423261,97737872243,Annecy,18399,A Domicile
Reprise,2024-03-26 19:03:18.000,1757743792233,,,,
Commande,2024-01-04 00:00:00.000,1740024813164,96481413765,Melun,18199,En Agence
Commande,2024-05-06 00:00:00.000,1767116473551,100371322271,Avignon,11499,En Agence
Commande,2024-05-04 00:00:00.000,1769287674308,100447766914,Aix-en-Provence,28499,En Agence
Commande,2024-03-20 00:00:00.000,1750244436908,97886933122,Lyon,20299,En Agence
Reprise,2024-05-25 19:05:41.000,307927049309,,,,
Commande,2024-03-09 00:00:00.000,1754826793093,99006309930,Cannes,12399,En Agence
Reprise,2024-01-13 14:01:55.000,1731467335543,,,,
Commande,2024-05-06 00:00:00.000,1762317627125,99998608325,Rennes,10799,En Agence
Commande,2024-02-21 00:00:00.000,1752004763146,98028954672,Nemours,22299,En Agence
Commande,2024-05-13 00:00:00.000,968842239299,100609671481,Montpellier,15199,En Agence
Commande,2024-04-13 00:00:00.000,166646604806,100178913945,Lyon,29099,En Agence
Reprise,2024-01-25 10:01:10.000,1741615701518,,,,
Commande,2024-03-30 00:00:00.000,1761231964998,96693458114,Cannes,32499,A Domicile
Commande,2024-02-01 00:00:00.000,1746037635100,93606527102,Montpellier,30799,En Agence
Reprise,2024-03-12 15:03:36.000,1754639818635,,,,
Reprise,2024-02-06 18:02:14.000,1496346584117,,,,
Commande,2024-05-14 00:00:00.000,491960302757,97788012025,Aix-en-Provence,22299,En Agence
Commande,2024-01-06 00:00:00.000,1740584995556,96790526756,Dijon,18999,En Agence
Commande,2024-03-07 00:00:00.000,1755256809647,99119062691,Toulouse,12099,A Domicile
